Readings,temperature,pressure,VRS01,VRR12,VRR22,VRR23,VRR33,VRS03,VRN13,VRS21,VRN16,VRN26,VRR43,VRS31,VRR21,VRR34,VRR11,VRR47,VRN21,VRI02,VRI01,VRR32,VRR41,VRS11,VRN24,VRN12,VRN23,VRN15,VRS12,VRS04,VRN11,VRR44,VRS22,VRR42,VRS02,VRR31,VRR24,VRS41,VRN27,VRR13,VRN14,VRR37,VRS32,VRS42,VRI03,VRN17,VRN22,VRN25,VRR17,VRR14,VRR27,Pred
252,288.3661875,15.08226984,0.03395163,0.19216188,0.058349854,0.050902405,0.112169952,0.047409164,10.04768704,0.231484863,62.79723694,-45.12055232,-236.1197129,0.251413437,0.112339767,-325.0030292,0.010616272,-267.2819078,21.11550345,0.003001144,1.769331985,-0.015084763,-256.8203341,0.230994629,-27.96277338,69.41691945,58.15953816,44.01418436,0.243383591,0.075118912,17.56968953,-351.8879534,0.233324966,-254.8089302,0.079369949,-0.000260101,0.049614166,0.192210419,18.24702644,0.033389832,-13.05006889,-0.027285431,0.187714798,0.141827927,0.004996002,26.50341391,29.28027321,7.104863861,0.185622879,0.023093811,-0.020312668,1
253,288.8504706,15.46204688,0.033976166,0.19201619,0.058181702,0.050773956,0.112111618,0.047360291,10.04768704,0.231349594,62.79723694,-45.12055232,-245.0230408,0.251164093,0.11219043,-317.2859125,0.010088608,-254.4655804,21.11550345,0.003000977,1.770438583,-0.015652832,-247.5706408,0.231014893,-27.96277338,69.41691945,58.15953816,44.01418436,0.243723511,0.075087708,17.56968953,-331.3976966,0.232897232,-235.5796406,0.079406677,-0.001533325,0.049672104,0.192335587,18.24702644,0.033212891,-13.05006889,-0.027285431,0.187737244,0.141928741,0.0049953,26.50341391,29.28027321,7.104863861,0.185375412,0.022735031,-0.020079987,0
254,287.8596852,15.76841579,0.033971054,0.192285675,0.058375748,0.051100403,0.112054001,0.047364243,10.04768704,0.231201691,62.79723694,-45.12055232,-235.2529679,0.251061829,0.112385147,-325.673459,0.010305206,-267.3543084,21.11550345,0.003001144,1.770327316,-0.015654434,-258.7615318,0.231104691,-27.96277338,69.41691945,58.15953816,44.01418436,0.243684982,0.07509169,17.56968953,-352.7668947,0.233166672,-255.3836482,0.079413864,-0.001418121,0.049929428,0.192295761,18.24702644,0.033443893,-13.05006889,-0.027285431,0.187829803,0.141906967,0.004995636,26.50341391,29.28027321,7.104863861,0.185586746,0.02297937,-0.020079681,0
255,288.3465893,15.76584746,0.03396666,0.192132614,0.058286407,0.051010086,0.111982315,0.049872635,10.04768704,0.231159103,62.79723694,-45.12055232,-246.0755236,0.251064133,0.112257675,-316.6111364,0.010103363,-254.0405004,21.11550345,0.003000992,1.769710648,-0.015516464,-246.4188556,0.230810242,-27.96277338,69.41691945,58.15953816,44.01418436,0.243627762,0.075036591,17.56968953,-330.7760637,0.233167908,-234.7155118,0.079425735,-0.001361954,0.049854126,0.192017792,18.24702644,0.033197922,-13.05006889,-0.027285431,0.18763327,0.141832291,0.004995377,26.50341391,29.28027321,7.104863861,0.185626892,0.022856461,-0.02005957,0
256,287.8574364,15.83229667,0.033948288,0.192074997,0.058274323,0.051015427,0.111700165,0.04807692,10.04768704,0.231025543,62.79723694,-45.12055232,-234.4723301,0.250820236,0.111922852,-326.435754,0.009645004,-268.2897899,21.11550345,0.003000504,1.770477249,-0.015847031,-258.5471231,0.230726074,-27.96277338,69.41691945,58.15953816,44.01418436,0.243411072,0.07497583,17.56968953,-353.0760324,0.232875595,-255.1134474,0.079395691,-0.001439438,0.049969818,0.192081924,18.24702644,0.032794983,-13.05006889,-0.027285431,0.187634445,0.141823318,0.004995148,26.50341391,29.28027321,7.104863861,0.185593307,0.022529236,-0.019795181,0
257,287.6360455,15.78816552,0.033965256,0.191952209,0.058331375,0.050935303,0.111772675,0.047475098,10.04768704,0.231141983,62.79723694,-45.12055232,-247.2041179,0.250821503,0.112187958,-316.1411017,0.00971907,-253.5831896,21.11550345,0.003000809,1.770315353,-0.015646805,-247.5217788,0.230809998,-27.96277338,69.41691945,58.15953816,44.01418436,0.243373444,0.075044266,17.56968953,-331.0977839,0.232812256,-234.2484845,0.079423645,-0.000425308,0.049982712,0.192248367,18.24702644,0.03269014,-13.05006889,-0.027285431,0.187677505,0.141858887,0.004995453,26.50341391,29.28027321,7.104863861,0.18571109,0.022789169,-0.019848221,0
258,287.5077727,15.7951339,0.033951752,0.192085144,0.058333206,0.051014313,0.111938293,0.047717194,10.04768704,0.231244751,62.79723694,-45.12055232,-233.9228815,0.251225113,0.112171265,-326.4708338,0.010025909,-268.4640036,21.11550345,0.003000793,1.770719589,-0.01551619,-256.6782802,0.230859589,-27.96277338,69.41691945,58.15953816,44.01418436,0.243440536,0.075072372,17.56968953,-352.6499358,0.232723877,-255.5955164,0.079414963,-0.000868668,0.049964798,0.192262009,18.24702644,0.032842209,-13.05006889,-0.027285431,0.18766449,0.141843002,0.004995316,26.50341391,29.28027321,7.104863861,0.18573822,0.022891663,-0.019907532,0
259,287.1465714,15.79481552,0.033971146,0.192302673,0.058312271,0.051260803,0.111849823,0.050855301,10.04768704,0.231394379,62.79723694,-45.12055232,-247.686207,0.250688644,0.11226532,-315.0635952,0.010105804,-252.4992224,21.11550345,0.003000565,1.770237045,-0.015538635,-248.8096281,0.230846863,-27.96277338,69.41691945,58.15953816,44.01418436,0.243427826,0.075049545,17.56968953,-331.0303534,0.232970657,-233.8080429,0.079411713,-0.001403885,0.050095367,0.192157944,18.24702644,0.03305455,-13.05006889,-0.027285431,0.187663681,0.141796371,0.004995514,26.50341391,29.28027321,7.104863861,0.185721252,0.022826645,-0.019975952,0
260,287.0199565,15.77815789,0.034025818,0.192144882,0.058267242,0.051124954,0.111883972,0.047784271,10.04768704,0.231410614,62.79723694,-45.12055232,-233.3299646,0.251212799,0.112085159,-327.5341225,0.009875183,-269.6932521,21.11550345,0.003001144,1.771271408,-0.015487885,-256.3823387,0.230838608,-27.96277338,69.41691945,58.15953816,44.01418436,0.243825714,0.075064941,17.56968953,-352.6441099,0.232654068,-256.3091435,0.079473251,-0.000518524,0.049913849,0.192378937,18.24702644,0.0327034,-13.05006889,-0.027285431,0.187814819,0.142004349,0.00499588,26.50341391,29.28027321,7.104863861,0.185399582,0.022573029,-0.020077026,0
261,287.1192041,16.49217455,0.033995163,0.191951401,0.058056473,0.050783051,0.11165889,0.047252457,10.04768704,0.23111734,62.79723694,-45.12055232,-247.2241313,0.250809158,0.111734116,-314.3617574,0.009626312,-252.1145266,21.11550345,0.003000595,1.771334015,-0.016143433,-248.238976,0.230669159,-27.96277338,69.41691945,58.15953816,44.01418436,0.243586823,0.075005219,17.56968953,-329.2949258,0.232756439,-233.9136354,0.079439301,-0.000996292,0.049850647,0.192163513,18.24702644,0.032590652,-13.05006889,-0.027285431,0.187819763,0.14196756,0.004995178,26.50341391,29.28027321,7.104863861,0.185209412,0.022338165,-0.020175079,0
262,287.6380417,16.57056275,0.034018677,0.191993561,0.058219955,0.050913696,0.111591476,0.04725209,10.04768704,0.231276306,62.79723694,-45.12055232,-234.1230051,0.250900497,0.111748489,-328.257383,0.009652649,-270.2550738,21.11550345,0.00300058,1.771603683,-0.016260788,-257.0291963,0.230859039,-27.96277338,69.41691945,58.15953816,44.01418436,0.243593292,0.074986618,17.56968953,-354.5491197,0.232799942,-255.7934296,0.079452316,-0.001617004,0.049836227,0.192132584,18.24702644,0.032779434,-13.05006889,-0.027285431,0.187724121,0.141980682,0.004995361,26.50341391,29.28027321,7.104863861,0.185122223,0.022643555,-0.020040588,0
263,288.3625625,16.57813091,0.033966919,0.192186783,0.058391922,0.051066483,0.111759979,0.047316406,10.04768704,0.231228546,62.79723694,-45.12055232,-247.9166503,0.250940155,0.112339645,-313.7459494,0.01010817,-250.8198501,21.11550345,0.003000732,1.770503082,-0.015608612,-248.3501626,0.23078299,-27.96277338,69.41691945,58.15953816,44.01418436,0.243772049,0.075033401,17.56968953,-328.959483,0.233338913,-233.0370447,0.079442795,-0.001407272,0.05003038,0.191876984,18.24702644,0.033187393,-13.05006889,-0.027285431,0.187768265,0.141906509,0.004995392,26.50341391,29.28027321,7.104863861,0.185597946,0.022836304,-0.020098083,0
264,288.8921154,16.5725,0.033994461,0.192086884,0.058409317,0.050984451,0.111907303,0.047342285,10.04768704,0.231400879,62.79723694,-45.12055232,-232.6971094,0.251004944,0.112094101,-329.8776747,0.010070343,-271.9441356,21.11550345,0.003001022,1.771146576,-0.01551474,-256.5142825,0.230825577,-27.96277338,69.41691945,58.15953816,44.01418436,0.243581314,0.075057556,17.56968953,-355.553223,0.232834641,-256.2346669,0.079454971,-0.001668854,0.049996643,0.192311661,18.24702644,0.033176651,-13.05006889,-0.027285431,0.187845352,0.141986496,0.00499585,26.50341391,29.28027321,7.104863861,0.185578766,0.022739441,-0.020047546,0
265,289.3798261,16.57355,0.03399411,0.192038025,0.05833757,0.050739227,0.112107178,0.047346054,10.04768704,0.231405197,62.79723694,-45.12055232,-248.607497,0.251040558,0.112314316,-311.9526364,0.009955093,-249.9673207,21.11550345,0.003001312,1.77089035,-0.015645676,-249.2575236,0.230867447,-27.96277338,69.41691945,58.15953816,44.01418436,0.243750015,0.075074295,17.56968953,-328.3553251,0.232908325,-233.8128407,0.07947377,-0.001475128,0.049953125,0.192300003,18.24702644,0.032974182,-13.05006889,-0.027285431,0.187800049,0.141975876,0.00499614,26.50341391,29.28027321,7.104863861,0.185780258,0.022804764,-0.01991687,0
266,289.9925455,16.58115625,0.033993301,0.192194641,0.058397842,0.050992813,0.112067261,0.047350571,10.04768704,0.231310791,62.79723694,-45.12055232,-232.7456231,0.251134811,0.112269226,-330.2878938,0.010160339,-271.0907564,21.11550345,0.00300116,1.771427887,-0.01531955,-255.9377029,0.231014221,-27.96277338,69.41691945,58.15953816,44.01418436,0.244054153,0.07509375,17.56968953,-356.4147042,0.232511826,-255.4119139,0.079457123,-0.001133362,0.049844238,0.192282211,18.24702644,0.033182419,-13.05006889,-0.027285431,0.187827087,0.141926514,0.004996078,26.50341391,29.28027321,7.104863861,0.185735321,0.022686417,-0.020112488,0
267,290.3797,16.57694583,0.034004517,0.192145065,0.05848494,0.050975983,0.111890076,0.047373566,10.04768704,0.231237045,62.79723694,-45.12055232,-247.7938807,0.251389252,0.112305191,-311.5260012,0.010234589,-249.9697609,21.11550345,0.003001846,1.77107222,-0.015201035,-249.7442303,0.230938156,-27.96277338,69.41691945,58.15953816,44.01418436,0.243725281,0.075103806,17.56968953,-327.0034699,0.233519913,-234.6489641,0.079455429,-0.000991913,0.04979245,0.192273529,18.24702644,0.033247787,-13.05006889,-0.027285431,0.187804123,0.141899628,0.004996201,26.50341391,29.28027321,7.104863861,0.185665527,0.022891464,-0.020118896,0
